x,y,T
0.35,0.48,20.0401
0.35,0.49,20.031
0.35,0.5,20.0238
0.35,0.51,20.0182
0.35,0.52,20.0138
0.35,0.53,20.0105
0.35,0.54,20.0079
0.35,0.55,20.0059
0.35,0.56,20.0044
0.35,0.57,20.0033
0.35,0.58,20.0024
0.35,0.59,20.0018
0.35,0.6,20.0013
0.35,0.61,20.001
0.35,0.62,20.0007
0.35,0.63,20.0005
0.35,0.64,20.0004
0.35,0.65,20.0003
0.35,0.66,20.0002
0.35,0.67,20.0001
0.35,0.68,20.0001
0.35,0.69,20.0001
0.35,0.7,20
0.35,0.71,20
0.35,0.72,20
0.35,0.73,20
0.35,0.74,20
0.35,0.75,20
0.35,0.76,20
0.35,0.77,20
0.35,0.78,20
0.35,0.79,20
0.35,0.8,20
0.35,0.81,20
0.35,0.82,20
0.35,0.83,20
0.35,0.84,20
0.35,0.85,20
0.35,0.86,20
0.35,0.87,20
0.35,0.88,20
0.35,0.89,20
0.35,0.9,20
0.35,0.91,20
0.35,0.92,20
0.35,0.93,20
0.35,0.94,20
0.35,0.95,20
0.35,0.96,20
0.35,0.97,20
0.35,0.98,20
0.35,0.99,20
0.36,0,80
0.36,0.01,76.5894
0.36,0.02,73.1962
0.36,0.03,69.8376
0.36,0.04,66.5302
0.36,0.05,63.2898
0.36,0.06,60.1311
0.36,0.07,57.0679
0.36,0.08,54.1124
0.36,0.09,51.2751
0.36,0.1,48.5653
0.36,0.11,45.9902
0.36,0.12,43.5556
0.36,0.13,41.2653
0.36,0.14,39.1217
0.36,0.15,37.1254
0.36,0.16,35.2757
0.36,0.17,33.5704
0.36,0.18,32.006
0.36,0.19,30.5781
0.36,0.2,29.2812
0.36,0.21,28.1093
0.36,0.22,27.0555
0.36,0.23,26.1126
0.36,0.24,25.2732
0.36,0.25,24.5295
0.36,0.26,23.874
0.36,0.27,23.2991
0.36,0.28,22.7972
0.36,0.29,22.3614
0.36,0.3,21.9847
0.36,0.31,21.6608
0.36,0.32,21.3836
0.36,0.33,21.1476
0.36,0.34,20.9476
0.36,0.35,20.779
0.36,0.36,20.6375
0.36,0.37,20.5194
0.36,0.38,20.4212
0.36,0.39,20.3401
0.36,0.4,20.2734
0.36,0.41,20.2187
0.36,0.42,20.1742
0.36,0.43,20.1381
0.36,0.44,20.109
0.36,0.45,20.0857
0.36,0.46,20.067
0.36,0.47,20.0522
0.36,0.48,20.0404
0.36,0.49,20.0312
0.36,0.5,20.0239
0.36,0.51,20.0183
0.36,0.52,20.0139
0.36,0.53,20.0105
0.36,0.54,20.008
0.36,0.55,20.006
0.36,0.56,20.0045
0.36,0.57,20.0033
0.36,0.58,20.0025
0.36,0.59,20.0018
0.36,0.6,20.0013
0.36,0.61,20.001
0.36,0.62,20.0007
0.36,0.63,20.0005
0.36,0.64,20.0004
0.36,0.65,20.0003
0.36,0.66,20.0002
0.36,0.67,20.0001
0.36,0.68,20.0001
0.36,0.69,20.0001
0.36,0.7,20
0.36,0.71,20
0.36,0.72,20
0.36,0.73,20
0.36,0.74,20
0.36,0.75,20
0.36,0.76,20
0.36,0.77,20
0.36,0.78,20
0.36,0.79,20
0.36,0.8,20
0.36,0.81,20
0.36,0.82,20
0.36,0.83,20
0.36,0.84,20
0.36,0.85,20
0.36,0.86,20
0.36,0.87,20
0.36,0.88,20
0.36,0.89,20
0.36,0.9,20
0.36,0.91,20
0.36,0.92,20
0.36,0.93,20
0.36,0.94,20
0.36,0.95,20
0.36,0.96,20
0.36,0.97,20
0.36,0.98,20
0.36,0.99,20
0.37,0,80
0.37,0.01,76.5943
0.37,0.02,73.2059
0.37,0.03,69.8519
0.37,0.04,66.5487
0.37,0.05,63.3122
0.37,0.06,60.1571
0.37,0.07,57.097
0.37,0.08,54.144
0.37,0.09,51.3087
0.37,0.1,48.6004
0.37,0.11,46.0262
0.37,0.12,43.592
0.37,0.13,41.3016
0.37,0.14,39.1575
0.37,0.15,37.1604
0.37,0.16,35.3095
0.37,0.17,33.6026
0.37,0.18,32.0365
0.37,0.19,30.6068
0.37,0.2,29.3079
0.37,0.21,28.1339
0.37,0.22,27.0781
0.37,0.23,26.1332
0.37,0.24,25.2917
0.37,0.25,24.5462
0.37,0.26,23.8888
0.37,0.27,23.3121
0.37,0.28,22.8087
0.37,0.29,22.3714
0.37,0.3,21.9934
0.37,0.31,21.6683
0.37,0.32,21.39
0.37,0.33,21.153
0.37,0.34,20.9522
0.37,0.35,20.7828
0.37,0.36,20.6407
0.37,0.37,20.5221
0.37,0.38,20.4235
0.37,0.39,20.3419
0.37,0.4,20.2749
0.37,0.41,20.22
0.37,0.42,20.1752
0.37,0.43,20.1389
0.37,0.44,20.1097
0.37,0.45,20.0862
0.37,0.46,20.0674
0.37,0.47,20.0525
0.37,0.48,20.0407
0.37,0.49,20.0314
0.37,0.5,20.0241
0.37,0.51,20.0184
0.37,0.52,20.014
0.37,0.53,20.0106
0.37,0.54,20.008
0.37,0.55,20.006
0.37,0.56,20.0045
0.37,0.57,20.0033
0.37,0.58,20.0025
0.37,0.59,20.0018
0.37,0.6,20.0013
0.37,0.61,20.001
0.37,0.62,20.0007
0.37,0.63,20.0005
0.37,0.64,20.0004
0.37,0.65,20.0003
0.37,0.66,20.0002
0.37,0.67,20.0001
0.37,0.68,20.0001
0.37,0.69,20.0001
0.37,0.7,20
0.37,0.71,20
0.37,0.72,20
0.37,0.73,20
0.37,0.74,20
0.37,0.75,20
0.37,0.76,20
0.37,0.77,20
0.37,0.78,20
0.37,0.79,20
0.37,0.8,20
0.37,0.81,20
0.37,0.82,20
0.37,0.83,20
0.37,0.84,20
0.37,0.85,20
0.37,0.86,20
0.37,0.87,20
0.37,0.88,20
0.37,0.89,20
0.37,0.9,20
0.37,0.91,20
0.37,0.92,20
0.37,0.93,20
0.37,0.94,20
0.37,0.95,20
0.37,0.96,20
0.37,0.97,20
0.37,0.98,20
0.37,0.99,20
0.38,0,80
0.38,0.01,76.5984
0.38,0.02,73.2139
0.38,0.03,69.8637
0.38,0.04,66.5642
0.38,0.05,63.331
0.38,0.06,60.1789
0.38,0.07,57.1213
0.38,0.08,54.1704
0.38,0.09,51.3368
0.38,0.1,48.6297
0.38,0.11,46.0564
0.38,0.12,43.6225
0.38,0.13,41.3322
0.38,0.14,39.1877
0.38,0.15,37.1898
0.38,0.16,35.3379
0.38,0.17,33.6298
0.38,0.18,32.0623
0.38,0.19,30.631
0.38,0.2,29.3305
0.38,0.21,28.1548
0.38,0.22,27.0972
0.38,0.23,26.1506
0.38,0.24,25.3075
0.38,0.25,24.5603
0.38,0.26,23.9014
0.38,0.27,23.3233
0.38,0.28,22.8185
0.38,0.29,22.3799
0.38,0.3,22.0008
0.38,0.31,21.6747
0.38,0.32,21.3955
0.38,0.33,21.1577
0.38,0.34,20.9562
0.38,0.35,20.7862
0.38,0.36,20.6435
0.38,0.37,20.5244
0.38,0.38,20.4254
0.38,0.39,20.3435
0.38,0.4,20.2762
0.38,0.41,20.221
0.38,0.42,20.1761
0.38,0.43,20.1396
0.38,0.44,20.1102
0.38,0.45,20.0866
0.38,0.46,20.0677
0.38,0.47,20.0528
0.38,0.48,20.0409
0.38,0.49,20.0315
0.38,0.5,20.0242
0.38,0.51,20.0185
0.38,0.52,20.0141
0.38,0.53,20.0107
0.38,0.54,20.008
0.38,0.55,20.006
0.38,0.56,20.0045
0.38,0.57,20.0034
0.38,0.58,20.0025
0.38,0.59,20.0018
0.38,0.6,20.0013
0.38,0.61,20.001
0.38,0.62,20.0007
0.38,0.63,20.0005
0.38,0.64,20.0004
0.38,0.65,20.0003
0.38,0.66,20.0002
0.38,0.67,20.0001
0.38,0.68,20.0001
0.38,0.69,20.0001
0.38,0.7,20
0.38,0.71,20
0.38,0.72,20
0.38,0.73,20
0.38,0.74,20
0.38,0.75,20
0.38,0.76,20
0.38,0.77,20
0.38,0.78,20
0.38,0.79,20
0.38,0.8,20
0.38,0.81,20
0.38,0.82,20
0.38,0.83,20
0.38,0.84,20
0.38,0.85,20
0.38,0.86,20
0.38,0.87,20
0.38,0.88,20
0.38,0.89,20
0.38,0.9,20
0.38,0.91,20
0.38,0.92,20
0.38,0.93,20
0.38,0.94,20
0.38,0.95,20
0.38,0.96,20
0.38,0.97,20
0.38,0.98,20
0.38,0.99,20
0.39,0,80
0.39,0.01,76.6017
0.39,0.02,73.2206
0.39,0.03,69.8736
0.39,0.04,66.5771
0.39,0.05,63.3466
0.39,0.06,60.197
0.39,0.07,57.1415
0.39,0.08,54.1924
0.39,0.09,51.3603
0.39,0.1,48.6542
0.39,0.11,46.0816
0.39,0.12,43.648
0.39,0.13,41.3577
0.39,0.14,39.2129
0.39,0.15,37.2145
0.39,0.16,35.3617
0.39,0.17,33.6527
0.39,0.18,32.084
0.39,0.19,30.6514
0.39,0.2,29.3495
0.39,0.21,28.1724
0.39,0.22,27.1134
0.39,0.23,26.1653
0.39,0.24,25.3208
0.39,0.25,24.5722
0.39,0.26,23.9121
0.39,0.27,23.3327
0.39,0.28,22.8268
0.39,0.29,22.3872
0.39,0.3,22.0071
0.39,0.31,21.6801
0.39,0.32,21.4002
0.39,0.33,21.1617
0.39,0.34,20.9595
0.39,0.35,20.789
0.39,0.36,20.6459
0.39,0.37,20.5264
0.39,0.38,20.427
0.39,0.39,20.3449
0.39,0.4,20.2773
0.39,0.41,20.2219
0.39,0.42,20.1768
0.39,0.43,20.1402
0.39,0.44,20.1107
0.39,0.45,20.087
0.39,0.46,20.068
0.39,0.47,20.053
0.39,0.48,20.0411
0.39,0.49,20.0317
0.39,0.5,20.0243
0.39,0.51,20.0186
0.39,0.52,20.0142
0.39,0.53,20.0107
0.39,0.54,20.0081
0.39,0.55,20.0061
0.39,0.56,20.0045
0.39,0.57,20.0034
0.39,0.58,20.0025
0.39,0.59,20.0018
0.39,0.6,20.0013
0.39,0.61,20.001
0.39,0.62,20.0007
0.39,0.63,20.0005
0.39,0.64,20.0004
0.39,0.65,20.0003
0.39,0.66,20.0002
0.39,0.67,20.0001
0.39,0.68,20.0001
0.39,0.69,20.0001
0.39,0.7,20
0.39,0.71,20
0.39,0.72,20
0.39,0.73,20
0.39,0.74,20
0.39,0.75,20
0.39,0.76,20
0.39,0.77,20
0.39,0.78,20
0.39,0.79,20
0.39,0.8,20
0.39,0.81,20
0.39,0.82,20
0.39,0.83,20
0.39,0.84,20
0.39,0.85,20
0.39,0.86,20
0.39,0.87,20
0.39,0.88,20
0.39,0.89,20
0.39,0.9,20
0.39,0.91,20
0.39,0.92,20
0.39,0.93,20
0.39,0.94,20
0.39,0.95,20
0.39,0.96,20
0.39,0.97,20
0.39,0.98,20
0.39,0.99,20
0.4,0,80
0.4,0.01,76.6045
0.4,0.02,73.2262
0.4,0.03,69.8818
0.4,0.04,66.5877
0.4,0.05,63.3596
0.4,0.06,60.212
0.4,0.07,57.1583
0.4,0.08,54.2107
0.4,0.09,51.3798
0.4,0.1,48.6746
0.4,0.11,46.1025
0.4,0.12,43.6693
0.4,0.13,41.379
0.4,0.14,39.2339
0.4,0.15,37.2351
0.4,0.16,35.3817
0.4,0.17,33.6718
0.4,0.18,32.1021
0.4,0.19,30.6685
0.4,0.2,29.3655
0.4,0.21,28.1872
0.4,0.22,27.1269
0.4,0.23,26.1777
0.4,0.24,25.332
0.4,0.25,24.5823
0.4,0.26,23.921
0.4,0.27,23.3407
0.4,0.28,22.8338
0.4,0.29,22.3933
0.4,0.3,22.0124
0.4,0.31,21.6847
0.4,0.32,21.4041
0.4,0.33,21.1651
0.4,0.34,20.9624
0.4,0.35,20.7914
0.4,0.36,20.6479
0.4,0.37,20.5281
0.4,0.38,20.4284
0.4,0.39,20.346
0.4,0.4,20.2782
0.4,0.41,20.2227
0.4,0.42,20.1774
0.4,0.43,20.1407
0.4,0.44,20.1111
0.4,0.45,20.0873
0.4,0.46,20.0683
0.4,0.47,20.0532
0.4,0.48,20.0412
0.4,0.49,20.0318
0.4,0.5,20.0244
0.4,0.51,20.0187
0.4,0.52,20.0142
0.4,0.53,20.0108
0.4,0.54,20.0081
0.4,0.55,20.0061
0.4,0.56,20.0046
0.4,0.57,20.0034
0.4,0.58,20.0025
0.4,0.59,20.0018
0.4,0.6,20.0014
0.4,0.61,20.001
0.4,0.62,20.0007
0.4,0.63,20.0005
0.4,0.64,20.0004
0.4,0.65,20.0003
0.4,0.66,20.0002
0.4,0.67,20.0001
0.4,0.68,20.0001
0.4,0.69,20.0001
0.4,0.7,20
0.4,0.71,20
0.4,0.72,20
0.4,0.73,20
0.4,0.74,20
0.4,0.75,20
0.4,0.76,20
0.4,0.77,20
0.4,0.78,20
0.4,0.79,20
0.4,0.8,20
0.4,0.81,20
0.4,0.82,20
0.4,0.83,20
0.4,0.84,20
0.4,0.85,20
0.4,0.86,20
0.4,0.87,20
0.4,0.88,20
0.4,0.89,20
0.4,0.9,20
0.4,0.91,20
0.4,0.92,20
0.4,0.93,20
0.4,0.94,20
0.4,0.95,20
0.4,0.96,20
0.4,0.97,20
0.4,0.98,20
0.4,0.99,20
0.41,0,80
0.41,0.01,76.6068
0.41,0.02,73.2308
0.41,0.03,69.8886
0.41,0.04,66.5966
0.41,0.05,63.3703
0.41,0.06,60.2244
0.41,0.07,57.1722
0.41,0.08,54.2258
0.41,0.09,51.3959
0.41,0.1,48.6914
0.41,0.11,46.1199
0.41,0.12,43.6869
0.41,0.13,41.3966
0.41,0.14,39.2514
0.41,0.15,37.2522
0.41,0.16,35.3982
0.41,0.17,33.6877
0.41,0.18,32.1173
0.41,0.19,30.6827
0.41,0.2,29.3788
0.41,0.21,28.1995
0.41,0.22,27.1383
0.41,0.23,26.188
0.41,0.24,25.3414
0.41,0.25,24.5908
0.41,0.26,23.9286
0.41,0.27,23.3474
0.41,0.28,22.8397
0.41,0.29,22.3985
0.41,0.3,22.0169
0.41,0.31,21.6886
0.41,0.32,21.4075
0.41,0.33,21.1679
0.41,0.34,20.9648
0.41,0.35,20.7935
0.41,0.36,20.6497
0.41,0.37,20.5295
0.41,0.38,20.4296
0.41,0.39,20.347
0.41,0.4,20.279
0.41,0.41,20.2233
0.41,0.42,20.178
0.41,0.43,20.1411
0.41,0.44,20.1114
0.41,0.45,20.0876
0.41,0.46,20.0685
0.41,0.47,20.0534
0.41,0.48,20.0414
0.41,0.49,20.0319
0.41,0.5,20.0245
0.41,0.51,20.0187
0.41,0.52,20.0143
0.41,0.53,20.0108
0.41,0.54,20.0081
0.41,0.55,20.0061
0.41,0.56,20.0046
0.41,0.57,20.0034
0.41,0.58,20.0025
0.41,0.59,20.0019
0.41,0.6,20.0014
0.41,0.61,20.001
0.41,0.62,20.0007
0.41,0.63,20.0005
0.41,0.64,20.0004
0.41,0.65,20.0003
0.41,0.66,20.0002
0.41,0.67,20.0001
0.41,0.68,20.0001
0.41,0.69,20.0001
0.41,0.7,20
0.41,0.71,20
0.41,0.72,20
0.41,0.73,20
0.41,0.74,20
0.41,0.75,20
0.41,0.76,20
0.41,0.77,20
0.41,0.78,20
0.41,0.79,20
0.41,0.8,20
0.41,0.81,20
0.41,0.82,20
0.41,0.83,20
0.41,0.84,20
0.41,0.85,20
0.41,0.86,20
0.41,0.87,20
0.41,0.88,20
0.41,0.89,20
0.41,0.9,20
0.41,0.91,20
0.41,0.92,20
0.41,0.93,20
0.41,0.94,20
0.41,0.95,20
0.41,0.96,20
0.41,0.97,20
0.41,0.98,20
0.41,0.99,20
0.42,0,80
0.42,0.01,76.6087
0.42,0.02,73.2345
0.42,0.03,69.8941
0.42,0.04,66.6038
0.42,0.05,63.3791
0.42,0.06,60.2346
0.42,0.07,57.1836
0.42,0.08,54.2383
0.42,0.09,51.4092
0.42,0.1,48.7054
0.42,0.11,46.1342
0.42,0.12,43.7015
0.42,0.13,41.4112
0.42,0.14,39.2659
0.42,0.15,37.2663
0.42,0.16,35.412
0.42,0.17,33.7009
0.42,0.18,32.1298
0.42,0.19,30.6946
0.42,0.2,29.3899
0.42,0.21,28.2098
0.42,0.22,27.1478
0.42,0.23,26.1967
0.42,0.24,25.3492
0.42,0.25,24.5978
0.42,0.26,23.9349
0.42,0.27,23.353
0.42,0.28,22.8446
0.42,0.29,22.4028
0.42,0.3,22.0207
0.42,0.31,21.6919
0.42,0.32,21.4103
0.42,0.33,21.1703
0.42,0.34,20.9669
0.42,0.35,20.7952
0.42,0.36,20.6511
0.42,0.37,20.5307
0.42,0.38,20.4306
0.42,0.39,20.3478
0.42,0.4,20.2797
0.42,0.41,20.2239
0.42,0.42,20.1784
0.42,0.43,20.1415
0.42,0.44,20.1117
0.42,0.45,20.0878
0.42,0.46,20.0687
0.42,0.47,20.0535
0.42,0.48,20.0415
0.42,0.49,20.032
0.42,0.5,20.0246
0.42,0.51,20.0188
0.42,0.52,20.0143
0.42,0.53,20.0108
0.42,0.54,20.0082
0.42,0.55,20.0061
0.42,0.56,20.0046
0.42,0.57,20.0034
0.42,0.58,20.0025
0.42,0.59,20.0019
0.42,0.6,20.0014
0.42,0.61,20.001
0.42,0.62,20.0007
0.42,0.63,20.0005
0.42,0.64,20.0004
0.42,0.65,20.0003
0.42,0.66,20.0002
0.42,0.67,20.0001
0.42,0.68,20.0001
0.42,0.69,20.0001
0.42,0.7,20
0.42,0.71,20
0.42,0.72,20
0.42,0.73,20
0.42,0.74,20
0.42,0.75,20
0.42,0.76,20
0.42,0.77,20
0.42,0.78,20
0.42,0.79,20
0.42,0.8,20
0.42,0.81,20
0.42,0.82,20
0.42,0.83,20
0.42,0.84,20
0.42,0.85,20
0.42,0.86,20
0.42,0.87,20
0.42,0.88,20
0.42,0.89,20
0.42,0.9,20
0.42,0.91,20
0.42,0.92,20
0.42,0.93,20
0.42,0.94,20
0.42,0.95,20
0.42,0.96,20
0.42,0.97,20
0.42,0.98,20
0.42,0.99,20
0.43,0,80
0.43,0.01,76.6103
0.43,0.02,73.2376
0.43,0.03,69.8987
0.43,0.04,66.6098
0.43,0.05,63.3864
0.43,0.06,60.243
0.43,0.07,57.193
0.43,0.08,54.2485
0.43,0.09,51.4201
0.43,0.1,48.7168
0.43,0.11,46.146
0.43,0.12,43.7135
0.43,0.13,41.4233
0.43,0.14,39.2778
0.43,0.15,37.278
0.43,0.16,35.4233
0.43,0.17,33.7118
0.43,0.18,32.1402
0.43,0.19,30.7044
0.43,0.2,29.3991
0.43,0.21,28.2183
0.43,0.22,27.1556
0.43,0.23,26.2038
0.43,0.24,25.3557
0.43,0.25,24.6037
0.43,0.26,23.9401
0.43,0.27,23.3576
0.43,0.28,22.8488
0.43,0.29,22.4064
0.43,0.3,22.0239
0.43,0.31,21.6946
0.43,0.32,21.4126
0.43,0.33,21.1723
0.43,0.34,20.9686
0.43,0.35,20.7967
0.43,0.36,20.6523
0.43,0.37,20.5317
0.43,0.38,20.4315
0.43,0.39,20.3485
0.43,0.4,20.2803
0.43,0.41,20.2244
0.43,0.42,20.1788
0.43,0.43,20.1418
0.43,0.44,20.112
0.43,0.45,20.088
0.43,0.46,20.0689
0.43,0.47,20.0536
0.43,0.48,20.0416
0.43,0.49,20.0321
0.43,0.5,20.0246
0.43,0.51,20.0188
0.43,0.52,20.0143
0.43,0.53,20.0109
0.43,0.54,20.0082
0.43,0.55,20.0062
0.43,0.56,20.0046
0.43,0.57,20.0034
0.43,0.58,20.0025
0.43,0.59,20.0019
0.43,0.6,20.0014
0.43,0.61,20.001
0.43,0.62,20.0007
0.43,0.63,20.0005
0.43,0.64,20.0004
0.43,0.65,20.0003
0.43,0.66,20.0002
0.43,0.67,20.0001
0.43,0.68,20.0001
0.43,0.69,20.0001
0.43,0.7,20
0.43,0.71,20
0.43,0.72,20
0.43,0.73,20
0.43,0.74,20
0.43,0.75,20
0.43,0.76,20
0.43,0.77,20
0.43,0.78,20
0.43,0.79,20
0.43,0.8,20
0.43,0.81,20
0.43,0.82,20
0.43,0.83,20
0.43,0.84,20
0.43,0.85,20
0.43,0.86,20
0.43,0.87,20
0.43,0.88,20
0.43,0.89,20
0.43,0.9,20
0.43,0.91,20
0.43,0.92,20
0.43,0.93,20
0.43,0.94,20
0.43,0.95,20
0.43,0.96,20
0.43,0.97,20
0.43,0.98,20
0.43,0.99,20
0.44,0,80
0.44,0.01,76.6116
0.44,0.02,73.2401
0.44,0.03,69.9024
0.44,0.04,66.6146
0.44,0.05,63.3923
0.44,0.06,60.2498
0.44,0.07,57.2007
0.44,0.08,54.2569
0.44,0.09,51.4291
0.44,0.1,48.7262
0.44,0.11,46.1557
0.44,0.12,43.7233
0.44,0.13,41.4332
0.44,0.14,39.2876
0.44,0.15,37.2877
0.44,0.16,35.4327
0.44,0.17,33.7208
0.44,0.18,32.1488
0.44,0.19,30.7124
0.44,0.2,29.4066
0.44,0.21,28.2254
0.44,0.22,27.1621
0.44,0.23,26.2098
0.44,0.24,25.3611
0.44,0.25,24.6085
0.44,0.26,23.9445
0.44,0.27,23.3615
0.44,0.28,22.8522
0.44,0.29,22.4094
0.44,0.3,22.0265
0.44,0.31,21.6969
0.44,0.32,21.4146
0.44,0.33,21.174
0.44,0.34,20.97
0.44,0.35,20.7979
0.44,0.36,20.6533
0.44,0.37,20.5326
0.44,0.38,20.4322
0.44,0.39,20.3491
0.44,0.4,20.2808
0.44,0.41,20.2247
0.44,0.42,20.1791
0.44,0.43,20.1421
0.44,0.44,20.1122
0.44,0.45,20.0882
0.44,0.46,20.069
0.44,0.47,20.0537
0.44,0.48,20.0417
0.44,0.49,20.0322
0.44,0.5,20.0247
0.44,0.51,20.0189
0.44,0.52,20.0144
0.44,0.53,20.0109
0.44,0.54,20.0082
0.44,0.55,20.0062
0.44,0.56,20.0046
0.44,0.57,20.0034
0.44,0.58,20.0025
0.44,0.59,20.0019
0.44,0.6,20.0014
0.44,0.61,20.001
0.44,0.62,20.0007
0.44,0.63,20.0005
0.44,0.64,20.0004
0.44,0.65,20.0003
0.44,0.66,20.0002
0.44,0.67,20.0001
0.44,0.68,20.0001
0.44,0.69,20.0001
0.44,0.7,20
0.44,0.71,20
0.44,0.72,20
0.44,0.73,20
0.44,0.74,20
0.44,0.75,20
0.44,0.76,20
0.44,0.77,20
0.44,0.78,20
0.44,0.79,20
0.44,0.8,20
0.44,0.81,20
0.44,0.82,20
0.44,0.83,20
0.44,0.84,20
0.44,0.85,20
0.44,0.86,20
0.44,0.87,20
0.44,0.88,20
0.44,0.89,20
0.44,0.9,20
0.44,0.91,20
0.44,0.92,20
0.44,0.93,20
0.44,0.94,20
0.44,0.95,20
0.44,0.96,20
0.44,0.97,20
0.44,0.98,20
0.44,0.99,20
0.45,0,80
0.45,0.01,76.6126
0.45,0.02,73.2422
0.45,0.03,69.9055
0.45,0.04,66.6186
0.45,0.05,63.3971
0.45,0.06,60.2554
0.45,0.07,57.207
0.45,0.08,54.2638
0.45,0.09,51.4364
0.45,0.1,48.7339
0.45,0.11,46.1636
0.45,0.12,43.7314
0.45,0.13,41.4412
0.45,0.14,39.2956
0.45,0.15,37.2955
0.45,0.16,35.4403
0.45,0.17,33.7281
0.45,0.18,32.1558
0.45,0.19,30.7191
0.45,0.2,29.4128
0.45,0.21,28.2311
0.45,0.22,27.1674
0.45,0.23,26.2147
0.45,0.24,25.3655
0.45,0.25,24.6125
0.45,0.26,23.9481
0.45,0.27,23.3647
0.45,0.28,22.855
0.45,0.29,22.4119
0.45,0.3,22.0286
0.45,0.31,21.6987
0.45,0.32,21.4162
0.45,0.33,21.1754
0.45,0.34,20.9712
0.45,0.35,20.7989
0.45,0.36,20.6542
0.45,0.37,20.5333
0.45,0.38,20.4328
0.45,0.39,20.3496
0.45,0.4,20.2812
0.45,0.41,20.2251
0.45,0.42,20.1794
0.45,0.43,20.1423
0.45,0.44,20.1124
0.45,0.45,20.0883
0.45,0.46,20.0691
0.45,0.47,20.0538
0.45,0.48,20.0417
0.45,0.49,20.0322
0.45,0.5,20.0247
0.45,0.51,20.0189
0.45,0.52,20.0144
0.45,0.53,20.0109
0.45,0.54,20.0082
0.45,0.55,20.0062
0.45,0.56,20.0046
0.45,0.57,20.0034
0.45,0.58,20.0025
0.45,0.59,20.0019
0.45,0.6,20.0014
0.45,0.61,20.001
0.45,0.62,20.0007
0.45,0.63,20.0005
0.45,0.64,20.0004
0.45,0.65,20.0003
0.45,0.66,20.0002
0.45,0.67,20.0001
0.45,0.68,20.0001
0.45,0.69,20.0001
0.45,0.7,20
0.45,0.71,20
0.45,0.72,20
0.45,0.73,20
0.45,0.74,20
0.45,0.75,20
0.45,0.76,20
0.45,0.77,20
0.45,0.78,20
0.45,0.79,20
0.45,0.8,20
0.45,0.81,20
0.45,0.82,20
0.45,0.83,20
0.45,0.84,20
0.45,0.85,20
0.45,0.86,20
0.45,0.87,20
0.45,0.88,20
0.45,0.89,20
0.45,0.9,20
0.45,0.91,20
0.45,0.92,20
0.45,0.93,20
0.45,0.94,20
0.45,0.95,20
0.45,0.96,20
0.45,0.97,20
0.45,0.98,20
0.45,0.99,20
0.46,0,80
0.46,0.01,76.6135
0.46,0.02,73.2439
0.46,0.03,69.9079
0.46,0.04,66.6218
0.46,0.05,63.401
0.46,0.06,60.26
0.46,0.07,57.2121
0.46,0.08,54.2693
0.46,0.09,51.4423
0.46,0.1,48.7401
0.46,0.11,46.1701
0.46,0.12,43.7379
0.46,0.13,41.4478
0.46,0.14,39.3022
0.46,0.15,37.3019
0.46,0.16,35.4466
0.46,0.17,33.7341
0.46,0.18,32.1615
0.46,0.19,30.7245
0.46,0.2,29.4179
0.46,0.21,28.2359
0.46,0.22,27.1718
0.46,0.23,26.2187
0.46,0.24,25.3692
0.46,0.25,24.6158
0.46,0.26,23.951
0.46,0.27,23.3673
0.46,0.28,22.8573
0.46,0.29,22.414
0.46,0.3,22.0304
0.46,0.31,21.7003
0.46,0.32,21.4175
0.46,0.33,21.1765
0.46,0.34,20.9721
0.46,0.35,20.7997
0.46,0.36,20.6549
0.46,0.37,20.5339
0.46,0.38,20.4332
0.46,0.39,20.35
0.46,0.4,20.2815
0.46,0.41,20.2253
0.46,0.42,20.1796
0.46,0.43,20.1425
0.46,0.44,20.1125
0.46,0.45,20.0884
0.46,0.46,20.0692
0.46,0.47,20.0539
0.46,0.48,20.0418
0.46,0.49,20.0322
0.46,0.5,20.0248
0.46,0.51,20.0189
0.46,0.52,20.0144
0.46,0.53,20.0109
0.46,0.54,20.0082
0.46,0.55,20.0062
0.46,0.56,20.0046
0.46,0.57,20.0034
0.46,0.58,20.0025
0.46,0.59,20.0019
0.46,0.6,20.0014
0.46,0.61,20.001
0.46,0.62,20.0007
0.46,0.63,20.0005
0.46,0.64,20.0004
0.46,0.65,20.0003
0.46,0.66,20.0002
0.46,0.67,20.0001
0.46,0.68,20.0001
0.46,0.69,20.0001
0.46,0.7,20
0.46,0.71,20
0.46,0.72,20
0.46,0.73,20
0.46,0.74,20
0.46,0.75,20
0.46,0.76,20
0.46,0.77,20
0.46,0.78,20
0.46,0.79,20
0.46,0.8,20
0.46,0.81,20
0.46,0.82,20
0.46,0.83,20
0.46,0.84,20
0.46,0.85,20
0.46,0.86,20
0.46,0.87,20
0.46,0.88,20
0.46,0.89,20
0.46,0.9,20
0.46,0.91,20
0.46,0.92,20
0.46,0.93,20
0.46,0.94,20
0.46,0.95,20
0.46,0.96,20
0.46,0.97,20
0.46,0.98,20
0.46,0.99,20
0.47,0,80
0.47,0.01,76.6141
0.47,0.02,73.2452
0.47,0.03,69.9099
0.47,0.04,66.6244
0.47,0.05,63.4042
0.47,0.06,60.2636
0.47,0.07,57.2162
0.47,0.08,54.2738
0.47,0.09,51.4472
0.47,0.1,48.7452
0.47,0.11,46.1753
0.47,0.12,43.7432
0.47,0.13,41.4531
0.47,0.14,39.3075
0.47,0.15,37.3071
0.47,0.16,35.4516
